1	-0.037742
-1	-0.037742
1	0.00776175
-1	-0.037742
-1	-0.0312831
1	0.114121
1	0.0315116
1	0.0599796
-1	-0.0933237
-1	-0.0377419
1	0.119257
-1	-0.077061
1	0.037742
1	0.00857719
1	0.037742
1	0.0150977
-1	-0.037742
1	0.00640192
1	0.0128322
1	-0.037742
-1	-0.123887
-1	-0.0558283
1	0.0401548
1	0.0341858
-1	-0.11338
-1	-0.037742
-1	-0.0484376
-1	0.0100482
-1	-0.037742
1	-0.0544441
1	0.0453375
-1	-0.051689
1	0.114121
-1	-0.0475849
1	0.0514327
1	0.037742
-1	-0.037742
1	0.0690821
1	-0.037742
1	0.0996776
-1	-0.037742
-1	-0.0247521
1	0.0215054
1	0.159547
1	0.0402086
-1	-0.037742
1	0.131
1	-0.00575535
-1	-0.0377419
1	0.03833
1	0.0442365
1	0.0498469
1	0.141629
1	0.114543
-1	-0.037742
1	0.0527211
-1	-0.0482862
1	0.0394388
-1	-0.0916848
1	0.037742
1	0.0425397
-1	-0.0857283
1	0.0286948
-1	-0.037742
1	0.0354088
1	0.0718764
-1	-0.0377419
-1	-0.037742
1	0.037742
1	-0.037742
1	-0.0741002
1	0.037742
1	0.0439404
-1	-0.0197388
-1	-0.10322
-1	-0.0686129
1	0.037742
-1	-0.0577542
1	0.037742
-1	-0.0513806
-1	-0.045328
-1	-0.00753967
-1	-0.0630665
1	0.0754592
1	0.0408493
1	0.0332538
-1	-0.0377419
-1	-0.0461131
-1	-0.137019
-1	0.037742
1	0.0352866
1	0.037742
-1	-0.150486
1	-0.037742
1	0.0381987
1	0.037742
1	0.0476207
-1	-0.0379711
-1	-0.037742
-1	-0.0398097
-1	-0.037742
1	-0.00640186
1	0.037742
-1	-0.037742
1	-0.0197388
-1	-0.0686129
1	0.037742
1	0.050091
1	0.0417754
1	0.150069
1	0.099724
1	0.0483767
-1	0.00651832
-1	-0.034069
1	0.137037
-1	-0.037742
-1	-0.0502957
-1	-0.0377419
1	0.037742
1	0.0100482
1	0.037742
1	0.037742
1	0.0802377
1	0.0432633
1	0.051789
1	0.121342
-1	0.0449523
1	0.0498469
-1	-0.037742
1	0.0827339
1	0.0102444
1	0.0450492
1	0.0423773
-1	-0.0843074
1	0.0681902
1	0.0349293
1	0.0516293
1	0.0453375
1	0.0752007
-1	-0.027051
-1	0.00496989
-1	-0.0425397
-1	0.00857719
1	0.037742
-1	-0.037742
-1	-0.0313176
-1	0.0210868
-1	-0.0795527
1	0.0428783
-1	0.0150723
1	0.046061
1	0.037742
-1	-0.0359598
1	0.0632031
1	-0.0117184
-1	-0.0290716
1	0.037742
-1	-0.0986339
-1	-0.0675469
-1	-0.037742
-1	-0.0301465
1	0.023317
-1	-0.107746
-1	-0.0878347
-1	-0.11338
1	0.037742
-1	-0.0377419
-1	-0.038633
-1	-0.0698403
-1	-0.037742
-1	-0.0521092
-1	-0.0396208
-1	-0.037742
1	0.063382
-1	-0.177606
-1	-0.0416799
-1	-0.0503866
1	0.103542
1	0.0533584
1	0.0615138
-1	-0.0139701
-1	-0.0290716
1	0.0564285
-1	-0.0515872
1	0.0522688
-1	-0.0116532
1	0.037742
-1	-0.0290716
1	-0.00032042
-1	-0.0187187
-1	-0.037742
-1	-0.0434734
1	0.132568
-1	0.0355712
1	0.102886
1	0.0818859
-1	-0.0605028
-1	-0.0268541
-1	-0.00674803
1	0.0401868
1	0.0442335
1	0.0702335
1	0.170913
1	0.0941847
1	0.0902015
1	0.037742
1	0.00921457
1	-0.0233318
-1	-0.037742
1	-0.0100583
-1	0.00921457
-1	-0.0377419
-1	-0.0377419
1	0.0239931
1	0.0690821
1	0.0470342
-1	-0.0369083
1	0.0818859
1	0.0453375
-1	-0.037742
-1	-0.037742
1	0.0422926
1	0.037742
-1	-0.0377419
1	0.0660632
-1	0.00921456
1	0.0277579
-1	-0.037742
1	0.0100482
1	0.0385757
1	0.120667
1	0.037742
-1	0.0336869
-1	-0.037742
-1	-0.037742
-1	-0.0917177
1	0.0558281
1	0.0434532
1	0.136558
-1	-0.0484186
1	0.0102444
1	0.099669
-1	-0.0416799
-1	-0.037742
-1	0.00496989
-1	-0.0377419
-1	-0.037742
1	0.037742
1	0.037742
-1	-0.0589051
1	0.037742
1	0.061581
-1	-0.037742
1	0.0375144
1	0.0403122
-1	-0.0151753
1	0.0682265
-1	-0.137029
-1	-0.037742
1	0.0128322
-1	-0.0828813
-1	-0.037742
-1	-0.105167
-1	-0.037742
-1	-0.0686129
-1	-0.0686129
1	0.000964526
1	0.0895256
1	0.037742
1	0.0533584
-1	-0.0930911
-1	-0.0377419
1	0.00640191
1	0.037742
1	0.037742
1	-0.037742
-1	-0.037742
-1	-0.037742
1	0.02424
1	0.035401
-1	-0.037742
1	0.00496989
1	0.037742
1	0.037742
1	0.0804538
-1	0.0128322
1	0.0239931
1	-0.037742
1	0.0453375
-1	-0.0570121
-1	-0.037742
1	0.037742
-1	-0.037742
1	0.0425397
-1	-0.0377419
1	0.0759657
-1	-0.105137
-1	-0.037742
1	0.124824
1	0.00191373
-1	-0.037742
1	0.098801
-1	-0.037742
-1	-0.037742
-1	-0.113551
-1	-0.126834
-1	0.0187007
-1	-0.0561336
-1	-0.0426677
-1	-0.037742
1	0.145758
1	0.126226
1	-0.037742
1	0.0549745
1	-0.037742
-1	-0.037742
-1	-0.037742
-1	0.0095092
1	0.0102444
-1	-0.037742
-1	-0.0637028
1	-0.0235363
-1	-0.0377419
-1	0.000564434
-1	-0.0100483
-1	0.02424
-1	-0.0377419
1	0.0250482
1	0.0242034
-1	-0.124615
-1	-0.0797597
-1	-0.037742
-1	-0.0377419
-1	-0.0544702
-1	-0.0600884
1	0.0453375
1	0.111886
-1	-0.0251326
1	-0.037742
-1	-0.037742
-1	-0.037742
1	0.0793393
1	0.0146985
1	0.00555988
-1	-0.132979
-1	-0.132979
-1	-0.037742
1	0.0506782
1	0.110022
-1	-0.037742
1	0.037742
-1	-0.0410135
1	0.0145452
-1	-0.0859655
1	-0.037742
1	0.037742
-1	-0.0185044
-1	-0.0926516
1	-0.00678411
-1	-0.123153
-1	-0.14091
-1	-0.0619196
-1	-0.0669068
-1	-0.0737513
1	0.0488703
-1	0.0291446
-1	-0.0286693
-1	-0.0785379
-1	-0.0638675
1	0.037742
-1	-0.0252187
1	0.066662
-1	-0.037742
1	0.037742
1	0.0479514
1	-0.0192076
1	0.0418286
1	0.0438622
-1	-0.0247521
-1	-0.0282112
1	0.0666858
1	0.0483767
-1	-0.0379382
1	0.0483767
1	0.0394388
-1	-0.0345291
1	0.037742
-1	-0.0626518
1	0.0450492
1	0.0394388
-1	-0.0821581
-1	-0.0773976
1	0.139423
-1	-0.0756148
-1	-0.0514786
-1	-0.0392231
-1	-0.0392231
1	0.037742
1	0.0533584
-1	-0.0883161
-1	0.0100482
-1	0.0100482
1	0.0385757
1	0.00921456
1	0.0405059
1	-0.00915193
1	0.102522
1	-0.0235363
1	0.0318355
1	-0.0569771
-1	-0.0857283
-1	-0.037742
-1	-0.0835608
-1	-0.121869
-1	-0.0385756
-1	-0.037742
1	0.112351
-1	-0.037742
1	-0.00857714
-1	-0.0846359
-1	-0.0343881
-1	-0.0381918
1	0.121542
1	0.0782313
1	0.150069
1	0.037742
1	0.0840612
-1	0.0312086
